company_id,speciality
8111,Customer acquisition
8111,Account management
8111,Partner recruitment
8111,Partner channel
8111,Customer retention
5265343,Wholesale candle manufacturing
5265343,Contract manufacturing
5265343,Innovation and product development
5265343,Home fragrance and decorative accessories
10904375,Dc gear motors
10904375,Ac gear motors
10904375,Custom gear motors
43782,Domestic and international tax
43782,Audit and assurance services
43782,Estate and business planning
43782,Forensic accounting
43782,Business valuation
43782,Litigation support
43782,Real estate
43782,Healthcare
43782,Multi-national companies
43782,Family office services
43782,Business tax
43782,Entrepreneurs
43782,Outsourced it
43782,Cybersecurity
43782,Esg
43782,Real estate tax
43782,High-net-worth
43782,Business owners
43782,Outsourced cfo
225521,Health
225521,Healthcare services
225521,"Als research, care, advocacy"
225521,"Muscular dystrophy research, care, advocacy"
225521,Disability inclusion advocacy
225521,Mda summer camp
225521,Mda care center network
225521,Mda advocacy
225521,"Neuromuscular diseases, research, care, advocacy"
225521,Community and professional medical education
79747366,Mechanical
79747366,Cooling
79747366,Heating
79747366,Facility management
79747366,Hvac
79747366,Electrical services
79747366,Robotics
79747366,Energy transition
79747366,Digital transition
79747366,Industrial transition
79747366,P3
79747366,Contractor
10229596,Drug test cups clia waived
10229596,Alcohol tests
10229596,Drug test dips
10229596,Pregnancy tests
92787,Affordable housing
92787,Community development
92787,Section 8
92787,Public housing
92787,Self sufficiency
92787,Professional development
92787,Advocacy
3311988,Workpace safety
3311988,Traffic school
3311988,Content creation
3311988,Comedy defensive driving
3311988,Driver's education
3311988,Driver improvement courses
3311988,Insurance discount
3311988,Microlearning
3311988,Video production
3311988,E-learning
3311988,Course design
3311988,Compliance training
3311988,Hr training
3311988,Fleet training
3311988,Occupational safety
3311988,Osha
80181,Furniture collections
80181,Custom upholstery in 30 days
80181,Complimentary room makeover design
80181,Custom dining
80181,In-home design service
80181,Window treatments
80181,Area rugs
986672,Food
986672,Beverages
986672,Nutraceutical
986672,Fruits
986672,Ingredients
986672,Health
906070,Private practice business consulting
906070,Financial analysis
906070,Digital marketing services
906070,Product discounts and incentive programs
906070,Billing and coding
906070,Performance benchmarking
906070,Education
906070,Human resources support
906070,Staff training resources
166716,Healthcare oncology pharmacy
5383510,Immunotherapy
5383510,Biotechnology
5383510,Antigen discovery
79318,Education
79318,Protection
79318,Advocacy
79318,Resources
30382,Human resources
30382,Professional/financial recruiting
30382,Technical/it recruiting
30382,Healthcare/medical recruiting
30382,Light industrial
30382,Accounting
30382,Legal
30382,Distribution
30382,Manufacturing
30382,Recruiting
30382,Hiring
30382,Payroll servicing
30382,On-site management
1327672,It project management
1327672,Application development
1327672,Business analysis
1327672,Software quality assurance
1327672,Systems/network administration
1327672,Ux/ui engineering
1327672,Java/c# development
1327672,Devops engineering
1327672,Software testing/development
1327672,Technical writing
1327672,Hadoop administration
1327672,Security analysis
1327672,Mechanical engineering
1327672,Help desk/tech support
1327672,Software engineering
1327672,Linux administration
1327672,Scrum
1327672,Sql development
1327672,Network engineering
1327672,Web app development
1400801,Contract labor
1400801,Large volume projects
1400801,Crisis labor
1400801,Direct hire labor
1400801,Skilled industrial staffing
1400801,Immediate employee deployment
5329,Video game development & publishing
5329,Gaming & player accounts platform
5329,"Art, animation & sound"
5329,Design
5329,Engineering & technology
5329,Consumer products
5329,Marketing & communications
5329,Community & esports
76384697,Sales operations
76384697,Digital marketing
76384697,Analytics
76384697,Forecasting
76384697,Process improvement
76384697,Chief of staff
76384697,Strategy
76384697,Communications
162723,Conference rooms & classrooms
162723,Control rooms
162723,Proav
162723,Kvm
162723,Datacom
162723,Infrastructure
162723,Carts & storage
162723,Cables
162723,Networking
162723,Technology solutions
162723,Consulting services
162723,Customer experience
162723,Audio video integration
162723,Enterprise networking
162723,Data center
162723,Cybersecurity
162723,5g & private lte
162723,Managed ucaas
162723,Wireless-as-a-service
622182,Managed it services
622182,Disaster recovery
622182,Computer hardware/software
622182,Government it contracting
622182,It network systems
622182,It staffing (contract)
622182,Web development/hosting
622182,"Local, state school district it support"
622182,Business it services
622182,Federal/state government it
370728,Psychiatry
370728,Special education
370728,Mental health
370728,Substance use
370728,Social support services
370728,Psychology
370728,Addiction
370728,Developmental disabilities
5097344,Healthcare staffing
5097344,Allied
5097344,Staffing
5097344,Travel nursing
5097344,Rn
5097344,Healthcare
5097344,Therapist jobs
5097344,Local nursing jobs
5097344,Travel nurse staffing
5097344,Schools jobs
5097344,Locum tenens
5097344,Locums
5097344,Physician jobs
5097344,Nurse practitioners
5097344,Life sciences jobs
5097344,Staffing agency
3077903,"It, buisness professional across industry verticals"
3077903,Admin/clerical
3077903,Scientific
3077903,Light industrial
27213529,Hybrid it
27213529,Colocation
27213529,Cloud
27213529,Connectivity
27213529,Managed solutions
5468,Automotive maintenance
5468,Engine maintenance
5468,Fleet maintenance
5468,Retail services
5816,Health research
5816,Drug discovery and development
5816,Education research
5816,International development
5816,Social and economic policy research
5816,Surveys and statistics
5816,Advanced technology and energy r&d
5816,Environmental research services
5816,Laboratory and chemistry services
5816,Communication sciences
5816,Global health
5816,Climate change
5816,Water research
5816,Justice research and policyc
5816,Military behavioral health
5816,Integrated governance
74101975,Construction
74101975,Real estate development
74101975,Investment
5398043,Nutrition
5398043,Disease prevention/ health promotion
5398043,Health
5398043,Wellness
5398043,Healthcare
5398043,Medical
5398043,Wellness exams
5398043,Physicals
5398043,Counseling
5398043,Therapy
5398043,Multi-specialty
1551641,Artificial intelligence
1551641,Consulting
3281732,Custom plastic fabrication
3281732,Tow truck body builders
3281732,Custom tool boxes for trucks
3281732,Foam trailers
3281732,Rescue truck bodies
3281732,Plastic utility body manufacturer
3281732,Poly water tanks
3281732,Poly storage tanks
3281732,Tow truck bodies
3281732,Custom poly tanks
3281732,Fire trucks
3281732,Firefighting
3281732,Nfpa
3281732,Fama
3281732,Fire truck water tanks
3281732,Fire chiefs
3281732,Firefighters
2552432,Locum tenens
2552432,Medicine
2552432,Physician
2552432,Advanced practice clinician
2552432,Medical staffing
2552432,Hospital staffing
13675,Iot
13675,Smart cities
13675,Artificial intelligence
13675,Elearning
13675,Enterprise it security
13675,Infrastructure services
13675,Cloud services
13675,Big data
13675,Enterprise content management
13675,Vaccination management systems
13675,Medicaid management information systems
13675,Healthcare management information systems
13675,Erp consulting
13675,Mobile solutions
13675,Development & maintenance services
13675,Staff augmentation
13675,It consulting
1137477,Sun protective clothing
1137477,Apparel
1137477,Health and wellness
1137477,Fashion
1137477,Skin cancer prevention
1137477,Anti-aging
1137477,Clothing
1137477,Medical products
1137477,Swimwear
1137477,Sunscreen
1137477,Uv protection
638682,Media
638682,Analytics
638682,Creative
638682,Social media
92309,Datacenter infrastructure consulting
92309,Big data consulting
92309,Cloud automation consulting
92309,Remote infrastructure management
92309,Systems virtualization
92309,It systems deployment & break-fix
92309,Cloud applications services
92309,It security & compliance
92309,Contingent staffing services
2494694,"It staffing,"
2494694,Business/it strategy
2494694,Business process blueprints
2494694,Enterprise architecture
2494694,Enterprise transformation
2494694,Big data implementations
2494694,Cloud service offerings
2494694,Devops service offerings
2494694,Infrastructure services
18521355,Healthcare recruitment
18521355,Employer consulting
18521355,Executive search
18521355,Registered nurse
18521355,Lmsw
18521355,Director level
18521355,Supervisor level
18521355,Managed long term care
18521355,Skilled nursing facility
18521355,Certified home healthcare
18521355,Licensed home healthcare
18521355,Managed care organization
18521355,Infusion
18521355,Human resources
18521355,Business development
18521355,Nurse practitioner
18521355,Healthcare it
18521355,Intake & enrollment
18521355,Uas assessment
18521355,Visiting nurses
2548099,Cardiovascular surgery
2548099,Oncology
2548099,Neurosurgery
2548099,Intensive care
2548099,Trauma
2548099,Pediatric
2548099,Pediatric intensive care
2548099,Stroke
2548099,Emergency care
2548099,Nicu
2548099,Women's services
2548099,Surgery
2548099,Inpatient rehab
265166,On-demand financial leadership
265166,Interim coo/cfo svcs
265166,Mergers/acquisitions
265166,Finance/accounting function assessment
265166,Working capital & cash flow mgmt
265166,Financial planning/analysis
265166,Dynamic rolling forecasts
265166,Restructuring/turnarounds
265166,Business process improvements
265166,Cfo services
157356,"Agile development (scrum, xp, lean)"
157356,Retail customer experience consulting
157356,Management consulting
157356,Data science and analytics
157356,Product innovation
157356,Open source communities
157356,Continuous delivery
157356,User experience design
157356,Agile development tools
157356,Mobile strategy
151137,Life insurance
151137,Annuities
151137,Financial services
90611662,Health
90611662,Ai
90611662,Machine learning
90611662,Diagnostics
8270823,Custom homes
8270823,Waterfront homes
8270823,Luxury homes
8270823,Construction
8270823,Design
8270823,Architecture
8270823,Building
8270823,Real estate developer
8270823,Contracting
3743123,Registered dietitian services
3743123,Dietitian staffing
3743123,Nutritionist
3743123,Dietitian consultant
3743123,Consultant dietitian
3743123,Dietitian staffing agency
3743123,Clinical dietitian
3743123,Long term care dietitian
3743123,Acute care dietitian
6672933,Computing memory
6672933,Consumer&network memory
6672933,Mobile memory
6672933,Nand flash
6672933,Cmos image sensor
6672933,Memory solutions
6672933,Semiconductor design and manufacturing
6672933,Sales
6672933,Marketing
